date,source,production_m3,service_hours,country
2020-02-13,Ndindan Reservoir,23191,21.815707369932582,Cameroon
2020-02-14,Mvog-Betsi River,21097,23.8562301213054,Cameroon
2020-02-15,Ndindan Reservoir,20917,23.531628724389442,Cameroon
2020-02-16,Mvog-Betsi River,24583,23.847091967057967,Cameroon
2020-02-17,Ndindan Reservoir,20603,20.818919556655967,Cameroon
2020-02-18,Ndindan Reservoir,27452,20.07346220458722,Cameroon
2020-02-19,Ndindan Reservoir,21604,23.921472915257723,Cameroon
2020-02-20,Ndindan Reservoir,19491,18.312327566593417,Cameroon
2020-02-21,Mvog-Betsi River,21939,22.689859932814187,Cameroon
2020-02-22,Mvog-Betsi River,23567,20.49771238002888,Cameroon
2020-02-23,Ndindan Reservoir,22008,20.609792163102664,Cameroon
2020-02-24,Ndindan Reservoir,25054,23.794297994543037,Cameroon
2020-02-25,Mvog-Betsi River,22714,20.010738846454824,Cameroon
2020-02-26,Ndindan Reservoir,20301,22.025856234944378,Cameroon
2020-02-27,Ndindan Reservoir,21684,21.552335360339168,Cameroon
2020-02-28,Mvog-Betsi River,21115,21.74739789959432,Cameroon
2020-02-29,Ndindan Reservoir,20817,20.260096131295924,Cameroon
2020-03-01,Ndindan Reservoir,19293,17.627793211997755,Cameroon
2020-03-02,Ndindan Reservoir,23297,23.32624125346094,Cameroon
2020-03-03,Mvog-Betsi River,21038,23.229760088861113,Cameroon
2020-03-04,Ndindan Reservoir,23933,20.25726924465658,Cameroon
2020-03-05,Ndindan Reservoir,25171,22.92348008775818,Cameroon
2020-03-06,Ndindan Reservoir,25355,23.770225148219126,Cameroon
2020-03-07,Mvog-Betsi River,21918,22.0401985502881,Cameroon
2020-03-08,Ndindan Reservoir,24047,23.49280466036216,Cameroon
2020-03-09,Ndindan Reservoir,24397,22.582670641125354,Cameroon
2020-03-10,Ndindan Reservoir,19870,21.46506350765211,Cameroon
2020-03-11,Mvog-Betsi River,20350,22.972249315888394,Cameroon
2020-03-12,Mvog-Betsi River,18420,21.266138440094533,Cameroon
2020-03-13,Ndindan Reservoir,21014,21.78693658397785,Cameroon
2020-03-14,Mvog-Betsi River,24177,20.57008112612823,Cameroon
2020-03-15,Mvog-Betsi River,18140,19.53465841352637,Cameroon
2020-03-16,Mvog-Betsi River,23206,21.899330360810406,Cameroon
2020-03-17,Ndindan Reservoir,20824,23.667199872374542,Cameroon
2020-03-18,Mvog-Betsi River,22463,21.372045290952133,Cameroon
2020-03-19,Mvog-Betsi River,22474,20.979152161918773,Cameroon
2020-03-20,Ndindan Reservoir,20919,22.255237898084705,Cameroon
2020-03-21,Mvog-Betsi River,22944,20.276267519710334,Cameroon
2020-03-22,Mvog-Betsi River,23165,23.736138715758027,Cameroon
2020-03-23,Mvog-Betsi River,20528,21.518694727822282,Cameroon
2020-03-24,Ndindan Reservoir,23479,23.0754055129188,Cameroon
2020-03-25,Mvog-Betsi River,24389,21.69727778457858,Cameroon
2020-03-26,Ndindan Reservoir,20146,23.3339934687864,Cameroon
2020-03-27,Ndindan Reservoir,22352,23.355697142190994,Cameroon
2020-03-28,Ndindan Reservoir,20464,22.800855698296417,Cameroon
2020-03-29,Ndindan Reservoir,29161,22.95966541753444,Cameroon
2020-03-30,Mvog-Betsi River,27183,23.56210731313757,Cameroon
2020-03-31,Mvog-Betsi River,22168,22.213249799424585,Cameroon
2020-04-01,Ndindan Reservoir,21974,16.726519510534835,Cameroon
2020-04-02,Mvog-Betsi River,25465,22.738374766514553,Cameroon
2020-04-03,Ndindan Reservoir,21798,23.070784017533132,Cameroon
2020-04-04,Ndindan Reservoir,24972,23.055438818301376,Cameroon
2020-04-05,Ndindan Reservoir,23707,22.19502349514955,Cameroon
2020-04-06,Ndindan Reservoir,23147,21.632238145016498,Cameroon
2020-04-07,Mvog-Betsi River,21217,20.71750455021335,Cameroon
2020-04-08,Ndindan Reservoir,24090,21.60765074405999,Cameroon
2020-04-09,Ndindan Reservoir,23783,20.139059107765146,Cameroon
2020-04-10,Mvog-Betsi River,23407,20.216915962613783,Cameroon
2020-04-11,Mvog-Betsi River,21569,23.279272594905454,Cameroon
2020-04-12,Ndindan Reservoir,21263,21.778729520084692,Cameroon
2020-04-13,Mvog-Betsi River,22896,21.60744362962944,Cameroon
2020-04-14,Ndindan Reservoir,24130,20.715133341222487,Cameroon
2020-04-15,Mvog-Betsi River,18967,20.98245658327776,Cameroon
2020-04-16,Ndindan Reservoir,18559,17.728101125590708,Cameroon
2020-04-17,Mvog-Betsi River,21901,20.10605352307818,Cameroon
2020-04-18,Mvog-Betsi River,20396,20.19377410372331,Cameroon
2020-04-19,Ndindan Reservoir,22943,23.72242046307042,Cameroon
2020-04-20,Ndindan Reservoir,26787,23.74295277136295,Cameroon
2020-04-21,Ndindan Reservoir,24498,12.797250268415404,Cameroon
2020-04-22,Ndindan Reservoir,17139,20.129585659037737,Cameroon
2020-04-23,Ndindan Reservoir,24223,23.52482402739573,Cameroon
2020-04-24,Mvog-Betsi River,25379,22.80193752601603,Cameroon
2020-04-25,Mvog-Betsi River,24464,21.916659960601287,Cameroon
2020-04-26,Ndindan Reservoir,31046,23.30031265589471,Cameroon
2020-04-27,Ndindan Reservoir,20774,21.60037224750219,Cameroon
2020-04-28,Ndindan Reservoir,22351,23.814272965211742,Cameroon
2020-04-29,Ndindan Reservoir,24392,22.760890121903124,Cameroon
2020-04-30,Mvog-Betsi River,22592,23.777046363656915,Cameroon
2020-05-01,Ndindan Reservoir,23187,22.49881141786992,Cameroon
2020-05-02,Mvog-Betsi River,17969,20.519772471697173,Cameroon
2020-05-03,Ndindan Reservoir,25905,20.974326025340293,Cameroon
2020-05-04,Mvog-Betsi River,22227,22.02048377340368,Cameroon
2020-05-05,Ndindan Reservoir,17961,18.987516698878462,Cameroon
2020-05-06,Ndindan Reservoir,26821,23.500507487235684,Cameroon
2020-05-07,Mvog-Betsi River,23197,22.166915191785037,Cameroon
2020-05-08,Ndindan Reservoir,26003,23.94458234678124,Cameroon
2020-05-09,Mvog-Betsi River,22625,22.021516621322856,Cameroon
2020-05-10,Mvog-Betsi River,21650,23.748454236275176,Cameroon
2020-05-11,Mvog-Betsi River,23437,20.224628985991657,Cameroon
2020-05-12,Mvog-Betsi River,21559,20.329297155415674,Cameroon
2020-05-13,Ndindan Reservoir,22847,20.454281959972555,Cameroon
2020-05-14,Mvog-Betsi River,19665,22.30585514942394,Cameroon
2020-05-15,Mvog-Betsi River,19405,21.369984708113616,Cameroon
2020-05-16,Mvog-Betsi River,23661,22.037235389209712,Cameroon
2020-05-17,Ndindan Reservoir,21684,12.310858810142566,Cameroon
2020-05-18,Ndindan Reservoir,21203,23.463758649404625,Cameroon
2020-05-19,Mvog-Betsi River,22293,23.46179323287272,Cameroon
2020-05-20,Mvog-Betsi River,20418,20.58638678863653,Cameroon
2020-05-21,Mvog-Betsi River,22013,21.87531475208724,Cameroon
2020-05-22,Ndindan Reservoir,22843,21.355062772613028,Cameroon
2020-05-23,Mvog-Betsi River,25064,23.571699789264162,Cameroon
2020-05-24,Mvog-Betsi River,19570,17.688909794918708,Cameroon
2020-05-25,Ndindan Reservoir,25260,20.31285748367397,Cameroon
2020-05-26,Ndindan Reservoir,21882,12.911252417384713,Cameroon
2020-05-27,Ndindan Reservoir,20632,20.795199476787538,Cameroon
2020-05-28,Mvog-Betsi River,21613,23.7963066648159,Cameroon
2020-05-29,Ndindan Reservoir,24089,22.556029647670652,Cameroon
2020-05-30,Mvog-Betsi River,21993,22.82037621983664,Cameroon
2020-05-31,Mvog-Betsi River,20800,21.248989476517295,Cameroon
2020-06-01,Ndindan Reservoir,20690,20.463795299656418,Cameroon
2020-06-02,Mvog-Betsi River,20690,22.29961949134879,Cameroon
2020-06-03,Mvog-Betsi River,23909,22.079930521143066,Cameroon
2020-06-04,Mvog-Betsi River,20627,21.91425687106275,Cameroon
2020-06-05,Mvog-Betsi River,21319,20.116371481931196,Cameroon
2020-06-06,Ndindan Reservoir,21297,20.51616444312451,Cameroon
2020-06-07,Mvog-Betsi River,23905,22.622435072567576,Cameroon
2020-06-08,Mvog-Betsi River,21046,21.435182360962358,Cameroon
2020-06-09,Mvog-Betsi River,22938,23.38879952044635,Cameroon
2020-06-10,Ndindan Reservoir,21615,23.406856290256766,Cameroon
2020-06-11,Ndindan Reservoir,21758,22.291056423853583,Cameroon
2020-06-12,Mvog-Betsi River,25175,22.87067167562395,Cameroon
2020-06-13,Ndindan Reservoir,24347,20.615352315814306,Cameroon
2020-06-14,Mvog-Betsi River,25177,23.125673630852592,Cameroon
2020-06-15,Ndindan Reservoir,24101,20.122329805259575,Cameroon
2020-06-16,Ndindan Reservoir,22775,23.967342904697702,Cameroon
2020-06-17,Mvog-Betsi River,18279,19.116647747126727,Cameroon
2020-06-18,Mvog-Betsi River,20587,21.11842163586201,Cameroon
2020-06-19,Ndindan Reservoir,24069,23.072745971652353,Cameroon
2020-06-20,Ndindan Reservoir,18199,17.80253848285148,Cameroon
2020-06-21,Mvog-Betsi River,23924,21.875392012366895,Cameroon
2020-06-22,Ndindan Reservoir,24685,23.146026399638536,Cameroon
2020-06-23,Ndindan Reservoir,22085,23.44046941652722,Cameroon
2020-06-24,Ndindan Reservoir,19769,15.536895594372133,Cameroon
2020-06-25,Mvog-Betsi River,20429,21.00326294433963,Cameroon
2020-06-26,Ndindan Reservoir,21444,23.23725219676035,Cameroon
2020-06-27,Mvog-Betsi River,21448,21.247362487032248,Cameroon
2020-06-28,Ndindan Reservoir,22839,21.71026530021968,Cameroon
2020-06-29,Mvog-Betsi River,23178,21.992072929991657,Cameroon
2020-06-30,Ndindan Reservoir,23643,23.909792810993977,Cameroon
2020-07-01,Mvog-Betsi River,23679,22.17380718876283,Cameroon
2020-07-02,Ndindan Reservoir,21809,20.265243733159156,Cameroon
2020-07-03,Ndindan Reservoir,23364,23.740895149962736,Cameroon
2020-07-04,Mvog-Betsi River,18634,21.229491514741184,Cameroon
2020-07-05,Mvog-Betsi River,25823,20.76023462133318,Cameroon
2020-07-06,Ndindan Reservoir,23407,23.68258965933893,Cameroon
2020-07-07,Mvog-Betsi River,22478,22.038565312193548,Cameroon
2020-07-08,Mvog-Betsi River,20135,20.956630306634963,Cameroon
2020-07-09,Ndindan Reservoir,24823,22.151964432647993,Cameroon
2020-07-10,Ndindan Reservoir,23473,20.324873511199947,Cameroon
2020-07-11,Mvog-Betsi River,25401,20.894552645948764,Cameroon
2020-07-12,Mvog-Betsi River,21515,23.008987334677933,Cameroon
2020-07-13,Mvog-Betsi River,24302,20.869673717456706,Cameroon
2020-07-14,Ndindan Reservoir,22494,21.90299953809579,Cameroon
2020-07-15,Ndindan Reservoir,19578,17.422900118969572,Cameroon
2020-07-16,Mvog-Betsi River,21791,20.031155375903495,Cameroon
2020-07-17,Ndindan Reservoir,22582,21.682992559908264,Cameroon
2020-07-18,Mvog-Betsi River,21935,20.027609313306716,Cameroon
2020-07-19,Mvog-Betsi River,19248,22.25143828069234,Cameroon
2020-07-20,Ndindan Reservoir,20855,22.14713452953671,Cameroon
2020-07-21,Mvog-Betsi River,23450,23.101482673348873,Cameroon
2020-07-22,Mvog-Betsi River,25196,22.55757697496199,Cameroon
2020-07-23,Ndindan Reservoir,19634,18.47341479610244,Cameroon
2020-07-24,Mvog-Betsi River,28110,20.701538181430294,Cameroon
2020-07-25,Ndindan Reservoir,24134,20.438381506119974,Cameroon
2020-07-26,Ndindan Reservoir,22730,23.868519705197212,Cameroon
2020-07-27,Mvog-Betsi River,23447,22.80035872059844,Cameroon
2020-07-28,Mvog-Betsi River,21391,23.795089750079295,Cameroon
2020-07-29,Mvog-Betsi River,22048,21.834903359343276,Cameroon
2020-07-30,Ndindan Reservoir,20988,23.924427836418683,Cameroon
2020-07-31,Mvog-Betsi River,21101,22.708373806577274,Cameroon
2020-08-01,Ndindan Reservoir,21566,22.35074118561781,Cameroon
2020-08-02,Mvog-Betsi River,24056,21.546058374810674,Cameroon
2020-08-03,Mvog-Betsi River,21741,20.845656619383846,Cameroon
2020-08-04,Mvog-Betsi River,26310,21.818176924207847,Cameroon
2020-08-05,Mvog-Betsi River,26095,22.997405528884816,Cameroon
2020-08-06,Mvog-Betsi River,21200,23.11406287151238,Cameroon
2020-08-07,Mvog-Betsi River,22453,22.947880022056832,Cameroon
2020-08-08,Mvog-Betsi River,37572,20.32600349154297,Cameroon
2020-08-09,Ndindan Reservoir,20956,21.466694356064565,Cameroon
2020-08-10,Mvog-Betsi River,20410,23.638229175933205,Cameroon
2020-08-11,Mvog-Betsi River,20720,20.50012266588277,Cameroon
2020-08-12,Ndindan Reservoir,21112,22.147129006135195,Cameroon
2020-08-13,Mvog-Betsi River,18697,21.200339284673007,Cameroon
2020-08-14,Ndindan Reservoir,22080,22.278073187154995,Cameroon
2020-08-15,Mvog-Betsi River,25881,21.632972966383715,Cameroon
2020-08-16,Mvog-Betsi River,23492,23.367246453305977,Cameroon
2020-08-17,Mvog-Betsi River,21728,21.59864639359047,Cameroon
2020-08-18,Ndindan Reservoir,19530,18.638365142761625,Cameroon
2020-08-19,Ndindan Reservoir,24999,21.474374255232977,Cameroon
2020-08-20,Mvog-Betsi River,21969,22.085875724978834,Cameroon
2020-08-21,Mvog-Betsi River,20003,21.8431391233299,Cameroon
2020-08-22,Ndindan Reservoir,20290,22.32808623472087,Cameroon
2020-08-23,Ndindan Reservoir,34125,23.94646179548366,Cameroon
2020-08-24,Mvog-Betsi River,23183,18.38899307874582,Cameroon
2020-08-25,Mvog-Betsi River,25614,21.810956740347276,Cameroon
2020-08-26,Mvog-Betsi River,22968,22.246218420656582,Cameroon
2020-08-27,Mvog-Betsi River,18243,22.22372545878539,Cameroon
2020-08-28,Ndindan Reservoir,19960,22.044005351038102,Cameroon
2020-08-29,Mvog-Betsi River,22645,22.46100718464087,Cameroon
2020-08-30,Ndindan Reservoir,21707,21.985602347659615,Cameroon
2020-08-31,Ndindan Reservoir,20473,20.815635161169887,Cameroon
2020-09-01,Mvog-Betsi River,21184,23.450201307521077,Cameroon
2020-09-02,Ndindan Reservoir,24606,21.50059029949086,Cameroon
2020-09-03,Ndindan Reservoir,23262,23.2787021206245,Cameroon
2020-09-04,Ndindan Reservoir,23153,21.70634829714852,Cameroon
2020-09-05,Ndindan Reservoir,20812,20.10790721685445,Cameroon
2020-09-06,Ndindan Reservoir,22177,23.116831574608707,Cameroon
2020-09-07,Ndindan Reservoir,24676,20.03934267379263,Cameroon
2020-09-08,Ndindan Reservoir,22929,22.58322741426752,Cameroon
2020-09-09,Mvog-Betsi River,23721,21.88218723861053,Cameroon
2020-09-10,Ndindan Reservoir,22654,20.70876389052849,Cameroon
2020-09-11,Ndindan Reservoir,19524,9.830567031273526,Cameroon
2020-09-12,Mvog-Betsi River,23432,23.329794124267362,Cameroon
2020-09-13,Mvog-Betsi River,22696,21.039758155187968,Cameroon
2020-09-14,Ndindan Reservoir,29830,22.923622471281046,Cameroon
2020-09-15,Mvog-Betsi River,23896,21.729254997470274,Cameroon
2020-09-16,Mvog-Betsi River,22289,21.039473730220177,Cameroon
2020-09-17,Mvog-Betsi River,21884,22.559947345194914,Cameroon
2020-09-18,Ndindan Reservoir,20062,12.160324680751188,Cameroon
2020-09-19,Mvog-Betsi River,21766,23.447179706370807,Cameroon
2020-09-20,Mvog-Betsi River,28182,22.862571631142732,Cameroon
2020-09-21,Mvog-Betsi River,25878,23.432732646386224,Cameroon
2020-09-22,Ndindan Reservoir,19818,20.268662260589494,Cameroon
2020-09-23,Ndindan Reservoir,20307,22.321332287346074,Cameroon
2020-09-24,Ndindan Reservoir,19202,19.025182720248576,Cameroon
2020-09-25,Ndindan Reservoir,19279,19.79135608606136,Cameroon
2020-09-26,Ndindan Reservoir,24107,23.49065938258121,Cameroon
2020-09-27,Mvog-Betsi River,22278,23.469932108090966,Cameroon
2020-09-28,Mvog-Betsi River,22280,21.946709625733696,Cameroon
2020-09-29,Mvog-Betsi River,16768,20.496709957658567,Cameroon
2020-09-30,Mvog-Betsi River,20276,21.598355930091493,Cameroon
2020-10-01,Ndindan Reservoir,24402,19.93441308280927,Cameroon
2020-10-02,Mvog-Betsi River,21157,23.92488313959786,Cameroon
2020-10-03,Ndindan Reservoir,22509,20.102912406818415,Cameroon
2020-10-04,Ndindan Reservoir,24023,21.722788752984744,Cameroon
2020-10-05,Mvog-Betsi River,22657,23.095153270592306,Cameroon
2020-10-06,Ndindan Reservoir,20280,14.379643366837822,Cameroon
2020-10-07,Ndindan Reservoir,23557,20.655498224462622,Cameroon
2020-10-08,Mvog-Betsi River,23845,23.482387649057472,Cameroon
2020-10-09,Ndindan Reservoir,23023,20.706375684259807,Cameroon
2020-10-10,Mvog-Betsi River,22594,19.75415131142507,Cameroon
2020-10-11,Ndindan Reservoir,22211,21.611553241266243,Cameroon
2020-10-12,Ndindan Reservoir,24173,21.17575903402889,Cameroon
2020-10-13,Mvog-Betsi River,26848,22.652215578433793,Cameroon
2020-10-14,Ndindan Reservoir,22968,23.539593449076715,Cameroon
2020-10-15,Mvog-Betsi River,20024,20.63918737332764,Cameroon
2020-10-16,Mvog-Betsi River,22615,20.43286217429072,Cameroon
2020-10-17,Ndindan Reservoir,28314,22.536358765149828,Cameroon
2020-10-18,Ndindan Reservoir,19644,20.36846821522464,Cameroon
2020-10-19,Mvog-Betsi River,21589,22.2415090107441,Cameroon
2020-10-20,Mvog-Betsi River,23557,20.32029242942964,Cameroon
2020-10-21,Mvog-Betsi River,22284,23.724429420988688,Cameroon
2020-10-22,Mvog-Betsi River,20614,20.745355347133355,Cameroon
2020-10-23,Ndindan Reservoir,21045,22.504422757098176,Cameroon
2020-10-24,Mvog-Betsi River,21816,23.026961807274887,Cameroon
2020-10-25,Ndindan Reservoir,23145,23.417963410992638,Cameroon
2020-10-26,Ndindan Reservoir,18889,18.149702434248915,Cameroon
2020-10-27,Mvog-Betsi River,21644,20.681526396339407,Cameroon
2020-10-28,Ndindan Reservoir,23353,21.326150060113992,Cameroon
2020-10-29,Ndindan Reservoir,21729,20.54184197022505,Cameroon
2020-10-30,Mvog-Betsi River,22715,22.525200735770053,Cameroon
2020-10-31,Mvog-Betsi River,21207,22.479586115134275,Cameroon
2020-11-01,Ndindan Reservoir,22890,21.68278438974897,Cameroon
2020-11-02,Mvog-Betsi River,22342,23.880889189673187,Cameroon
2020-11-03,Mvog-Betsi River,19836,18.03171146582653,Cameroon
2020-11-04,Ndindan Reservoir,23504,22.21099175004135,Cameroon
2020-11-05,Ndindan Reservoir,23782,23.554222438984624,Cameroon
2020-11-06,Ndindan Reservoir,22738,21.369176891675195,Cameroon
2020-11-07,Mvog-Betsi River,22928,23.125669458356928,Cameroon
2020-11-08,Mvog-Betsi River,22852,22.31115142760309,Cameroon
2020-11-09,Mvog-Betsi River,24037,22.76572096257532,Cameroon
2020-11-10,Mvog-Betsi River,19914,19.56092243505221,Cameroon
2020-11-11,Mvog-Betsi River,20826,23.31719542495543,Cameroon
2020-11-12,Mvog-Betsi River,23183,21.483165578636655,Cameroon
2020-11-13,Mvog-Betsi River,22957,20.434685788908904,Cameroon
2020-11-14,Ndindan Reservoir,22640,20.173680458262464,Cameroon
2020-11-15,Ndindan Reservoir,22556,20.282276408477895,Cameroon
2020-11-16,Mvog-Betsi River,15125,18.281259551762382,Cameroon
2020-11-17,Mvog-Betsi River,23063,22.596614452670426,Cameroon
2020-11-18,Ndindan Reservoir,22991,20.903348088179328,Cameroon
2020-11-19,Ndindan Reservoir,20870,21.436650124052697,Cameroon
2020-11-20,Ndindan Reservoir,25375,21.60984540249205,Cameroon
2020-11-21,Mvog-Betsi River,25178,22.378140838871154,Cameroon
2020-11-22,Ndindan Reservoir,23274,21.22164345456508,Cameroon
2020-11-23,Mvog-Betsi River,26824,20.674119555394785,Cameroon
2020-11-24,Mvog-Betsi River,23782,22.006514987924923,Cameroon
2020-11-25,Mvog-Betsi River,22022,22.035435418167634,Cameroon
2020-11-26,Mvog-Betsi River,17800,20.828059881599064,Cameroon
2020-11-27,Ndindan Reservoir,23894,22.669832867000263,Cameroon
2020-11-28,Mvog-Betsi River,22506,21.21981803894623,Cameroon
2020-11-29,Ndindan Reservoir,23926,22.71672801265106,Cameroon
2020-11-30,Ndindan Reservoir,21701,21.683367606256056,Cameroon
2020-12-01,Mvog-Betsi River,19782,20.795167279963984,Cameroon
2020-12-02,Mvog-Betsi River,23395,21.189466876372464,Cameroon
2020-12-03,Ndindan Reservoir,24825,22.078752758722814,Cameroon
2020-12-04,Mvog-Betsi River,20024,21.71895768065081,Cameroon
2020-12-05,Mvog-Betsi River,19972,19.369178732039785,Cameroon
2020-12-06,Mvog-Betsi River,24928,22.885923405014033,Cameroon
2020-12-07,Ndindan Reservoir,23024,20.909044652363463,Cameroon
2020-12-08,Ndindan Reservoir,20490,13.011275871780446,Cameroon
2020-12-09,Ndindan Reservoir,18874,20.659787255771562,Cameroon
2020-12-10,Ndindan Reservoir,23946,23.419644006200983,Cameroon
2020-12-11,Ndindan Reservoir,19257,21.71302046457879,Cameroon
2020-12-12,Mvog-Betsi River,26221,20.965809018924453,Cameroon
2020-12-13,Ndindan Reservoir,21814,23.677228625766634,Cameroon
2020-12-14,Ndindan Reservoir,22758,23.96334546592607,Cameroon
2020-12-15,Ndindan Reservoir,22215,21.807802981555575,Cameroon
2020-12-16,Ndindan Reservoir,22323,21.249396166509648,Cameroon
2020-12-17,Mvog-Betsi River,18538,20.123294145132412,Cameroon
2020-12-18,Ndindan Reservoir,20592,21.959757201106395,Cameroon
2020-12-19,Mvog-Betsi River,24661,20.4364118505249,Cameroon
2020-12-20,Mvog-Betsi River,22057,20.63241081467907,Cameroon
2020-12-21,Ndindan Reservoir,23779,22.14319778694744,Cameroon
2020-12-22,Mvog-Betsi River,20749,19.439794740253205,Cameroon
2020-12-23,Ndindan Reservoir,22055,21.536899675617107,Cameroon
2020-12-24,Mvog-Betsi River,22300,20.7193177626815,Cameroon
2020-12-25,Ndindan Reservoir,25272,22.792140903483958,Cameroon
2020-12-26,Mvog-Betsi River,22047,20.03310176578869,Cameroon
2020-12-27,Mvog-Betsi River,24635,20.950058143399445,Cameroon
2020-12-28,Ndindan Reservoir,27045,20.17744035969966,Cameroon
2020-12-29,Ndindan Reservoir,21322,20.407791935599047,Cameroon
2020-12-30,Mvog-Betsi River,23786,21.613172317819195,Cameroon
2020-12-31,Ndindan Reservoir,21077,23.166819012491235,Cameroon
2021-01-01,Ndindan Reservoir,21499,21.673974597457324,Cameroon
2021-01-02,Ndindan Reservoir,21687,21.57226158208745,Cameroon
2021-01-03,Mvog-Betsi River,21889,23.336792759539993,Cameroon
2021-01-04,Mvog-Betsi River,18724,20.187453496113747,Cameroon
2021-01-05,Ndindan Reservoir,22284,20.996304611385753,Cameroon
2021-01-06,Ndindan Reservoir,22209,23.85894017937246,Cameroon
2021-01-07,Ndindan Reservoir,19160,22.710228335414723,Cameroon
2021-01-08,Mvog-Betsi River,25030,23.51700375492338,Cameroon
2021-01-09,Ndindan Reservoir,21336,11.706176391486437,Cameroon
2021-01-10,Ndindan Reservoir,21604,22.549893431266046,Cameroon
2021-01-11,Mvog-Betsi River,21928,22.286171481748532,Cameroon
2021-01-12,Mvog-Betsi River,23074,23.683705482957635,Cameroon
2021-01-13,Ndindan Reservoir,21678,23.915332033908527,Cameroon
2021-01-14,Ndindan Reservoir,22645,21.221319759450427,Cameroon
2021-01-15,Mvog-Betsi River,20913,21.58971154389422,Cameroon
2021-01-16,Mvog-Betsi River,25980,21.88477330495597,Cameroon
2021-01-17,Ndindan Reservoir,22674,21.03448412902001,Cameroon
2021-01-18,Ndindan Reservoir,24277,21.37400779931367,Cameroon
2021-01-19,Mvog-Betsi River,19873,18.307634935699255,Cameroon
2021-01-20,Mvog-Betsi River,22447,21.283329938210027,Cameroon
2021-01-21,Ndindan Reservoir,20175,23.18993005972789,Cameroon
2021-01-22,Ndindan Reservoir,21146,21.276395304722882,Cameroon
2021-01-23,Ndindan Reservoir,22810,23.64915906932525,Cameroon
2021-01-24,Ndindan Reservoir,22494,22.17291836534518,Cameroon
2021-01-25,Ndindan Reservoir,23392,22.73522766682824,Cameroon
2021-01-26,Mvog-Betsi River,17937,20.897789307901483,Cameroon
2021-01-27,Ndindan Reservoir,25181,20.114314124792365,Cameroon
2021-01-28,Ndindan Reservoir,22138,20.98580636630636,Cameroon
2021-01-29,Mvog-Betsi River,23188,20.855764431540074,Cameroon
2021-01-30,Mvog-Betsi River,20738,22.890052782627357,Cameroon
2021-01-31,Ndindan Reservoir,22797,20.215200577090666,Cameroon
2021-02-01,Mvog-Betsi River,24219,20.187896807694255,Cameroon
2021-02-02,Ndindan Reservoir,21317,22.38021114709005,Cameroon
