date,source,production_m3,service_hours,country
2020-03-03,Lilongwe river,21487,23.874639199215686,Malawi
2020-03-04,Lilongwe river,20005,22.679771150641585,Malawi
2020-03-05,Dwangwa river,22942,20.40710854324512,Malawi
2020-03-06,Lilongwe river,23372,20.887996652212195,Malawi
2020-03-07,Lilongwe river,22529,20.623381918447226,Malawi
2020-03-08,Dwangwa river,22012,21.56671785635014,Malawi
2020-03-09,Dwangwa river,23490,21.16800115435127,Malawi
2020-03-10,Lilongwe river,22553,15.518716013296794,Malawi
2020-03-11,Dwangwa river,20600,23.02316642123918,Malawi
2020-03-12,Lilongwe river,22991,23.29933702254236,Malawi
2020-03-13,Lilongwe river,21779,23.825292777762133,Malawi
2020-03-14,Dwangwa river,25168,20.637699988489203,Malawi
2020-03-15,Lilongwe river,20358,23.230761171244364,Malawi
2020-03-16,Dwangwa river,19733,21.202357604453233,Malawi
2020-03-17,Lilongwe river,23790,23.771725322097275,Malawi
2020-03-18,Dwangwa river,22063,23.078347512136045,Malawi
2020-03-19,Dwangwa river,22206,21.109730657843638,Malawi
2020-03-20,Lilongwe river,24805,23.37068857708458,Malawi
2020-03-21,Dwangwa river,22741,21.445531340794364,Malawi
2020-03-22,Lilongwe river,21535,20.338790012812044,Malawi
2020-03-23,Dwangwa river,23741,21.57387361022492,Malawi
2020-03-24,Dwangwa river,20361,17.7848198444663,Malawi
2020-03-25,Lilongwe river,20493,21.894333664379513,Malawi
2020-03-26,Lilongwe river,24062,20.094058560040573,Malawi
2020-03-27,Lilongwe river,21016,20.74862015941644,Malawi
2020-03-28,Lilongwe river,23692,22.409804604612766,Malawi
2020-03-29,Dwangwa river,23488,21.392464451888944,Malawi
2020-03-30,Lilongwe river,23711,21.10981871404336,Malawi
2020-03-31,Lilongwe river,27421,23.42831187358164,Malawi
2020-04-01,Lilongwe river,21042,22.13499377934366,Malawi
2020-04-02,Dwangwa river,19552,20.532974542535918,Malawi
2020-04-03,Lilongwe river,25131,20.942221437084555,Malawi
2020-04-04,Dwangwa river,20045,22.459239807060555,Malawi
2020-04-05,Dwangwa river,38733,21.550563384937035,Malawi
2020-04-06,Dwangwa river,24765,23.972570808868664,Malawi
2020-04-07,Dwangwa river,20532,21.54736888696084,Malawi
2020-04-08,Lilongwe river,29235,20.51191751871105,Malawi
2020-04-09,Dwangwa river,21881,20.0418816433962,Malawi
2020-04-10,Dwangwa river,22054,22.356924045043215,Malawi
2020-04-11,Lilongwe river,17470,19.447488367312413,Malawi
2020-04-12,Dwangwa river,20900,22.543804290981956,Malawi
2020-04-13,Lilongwe river,20814,21.695755880125994,Malawi
2020-04-14,Lilongwe river,20382,22.723930137391505,Malawi
2020-04-15,Lilongwe river,20911,22.983911548010337,Malawi
2020-04-16,Dwangwa river,22719,22.56306781061397,Malawi
2020-04-17,Dwangwa river,21347,21.177285474165224,Malawi
2020-04-18,Dwangwa river,24496,23.39857047656131,Malawi
2020-04-19,Lilongwe river,22115,23.16972776521261,Malawi
2020-04-20,Dwangwa river,19183,20.155426700495084,Malawi
2020-04-21,Dwangwa river,20911,22.694984615028165,Malawi
2020-04-22,Dwangwa river,20949,20.42230987071309,Malawi
2020-04-23,Dwangwa river,24076,23.346555731793842,Malawi
2020-04-24,Lilongwe river,19353,19.243338881909157,Malawi
2020-04-25,Dwangwa river,21244,23.889958794418167,Malawi
2020-04-26,Dwangwa river,22999,23.226199544568527,Malawi
2020-04-27,Lilongwe river,25355,20.270700561052987,Malawi
2020-04-28,Dwangwa river,21258,21.15438049776236,Malawi
2020-04-29,Lilongwe river,21565,20.56056639054971,Malawi
2020-04-30,Lilongwe river,21969,22.264056574646894,Malawi
2020-05-01,Lilongwe river,21391,21.458380198342024,Malawi
2020-05-02,Dwangwa river,22831,20.05568422941324,Malawi
2020-05-03,Dwangwa river,22079,21.18487603960195,Malawi
2020-05-04,Dwangwa river,23505,20.548014404411187,Malawi
2020-05-05,Lilongwe river,22423,23.755479843828326,Malawi
2020-05-06,Lilongwe river,24251,21.96892859314324,Malawi
2020-05-07,Dwangwa river,24371,21.186213674852684,Malawi
2020-05-08,Lilongwe river,23441,23.80180884397539,Malawi
2020-05-09,Dwangwa river,22861,20.23118535094572,Malawi
2020-05-10,Dwangwa river,22852,22.8423835548838,Malawi
2020-05-11,Dwangwa river,25094,22.385376689155546,Malawi
2020-05-12,Lilongwe river,18662,17.829936448223823,Malawi
2020-05-13,Dwangwa river,24688,21.35517929713399,Malawi
2020-05-14,Dwangwa river,22389,23.81514628439056,Malawi
2020-05-15,Dwangwa river,25820,21.232336311196192,Malawi
2020-05-16,Lilongwe river,25023,22.233772306223766,Malawi
2020-05-17,Lilongwe river,22773,21.391684570844838,Malawi
2020-05-18,Lilongwe river,21277,21.311139370907885,Malawi
2020-05-19,Dwangwa river,23296,23.05911162746665,Malawi
2020-05-20,Dwangwa river,20580,23.999253111756765,Malawi
2020-05-21,Lilongwe river,22079,21.003351568890526,Malawi
2020-05-22,Lilongwe river,22507,21.05926179949526,Malawi
2020-05-23,Dwangwa river,23462,20.460804038409172,Malawi
2020-05-24,Lilongwe river,22647,20.607480828391225,Malawi
2020-05-25,Lilongwe river,17493,17.903869912981587,Malawi
2020-05-26,Dwangwa river,20967,22.044912905999915,Malawi
2020-05-27,Dwangwa river,23828,23.11180836089372,Malawi
2020-05-28,Dwangwa river,25067,22.80927279608272,Malawi
2020-05-29,Lilongwe river,17573,18.81077535978093,Malawi
2020-05-30,Lilongwe river,21661,23.47534418936594,Malawi
2020-05-31,Lilongwe river,23095,20.268240167864413,Malawi
2020-06-01,Lilongwe river,21240,23.80136632799318,Malawi
2020-06-02,Lilongwe river,26017,20.06360321181466,Malawi
2020-06-03,Dwangwa river,21124,21.96052785141942,Malawi
2020-06-04,Lilongwe river,23020,21.232125946799243,Malawi
2020-06-05,Dwangwa river,20449,22.865683051258088,Malawi
2020-06-06,Lilongwe river,20627,22.69548205810931,Malawi
2020-06-07,Lilongwe river,24277,21.583743992940978,Malawi
2020-06-08,Dwangwa river,22528,21.750780168531353,Malawi
2020-06-09,Dwangwa river,19522,19.95759664405429,Malawi
2020-06-10,Dwangwa river,23914,22.89459569239405,Malawi
2020-06-11,Dwangwa river,23528,17.519521741746598,Malawi
2020-06-12,Lilongwe river,24530,20.898737914665876,Malawi
2020-06-13,Dwangwa river,25654,23.382084366428607,Malawi
2020-06-14,Lilongwe river,22614,20.18422543243247,Malawi
2020-06-15,Lilongwe river,26663,22.37486755894622,Malawi
2020-06-16,Lilongwe river,22378,22.144597875656345,Malawi
2020-06-17,Dwangwa river,20377,22.6651624414954,Malawi
2020-06-18,Dwangwa river,21199,20.42068550008635,Malawi
2020-06-19,Lilongwe river,15829,21.086172967791462,Malawi
2020-06-20,Dwangwa river,19055,20.385045817733953,Malawi
2020-06-21,Dwangwa river,23498,22.512283525849078,Malawi
2020-06-22,Dwangwa river,21900,23.346882507950443,Malawi
2020-06-23,Dwangwa river,20806,23.155024077482327,Malawi
2020-06-24,Lilongwe river,23356,20.483527306525602,Malawi
2020-06-25,Lilongwe river,24724,22.015115337871194,Malawi
2020-06-26,Dwangwa river,22394,20.42973703764678,Malawi
2020-06-27,Lilongwe river,24037,21.682220294596448,Malawi
2020-06-28,Dwangwa river,21715,20.280327226665168,Malawi
2020-06-29,Dwangwa river,23185,23.94083913978876,Malawi
2020-06-30,Lilongwe river,22280,22.212870011418204,Malawi
2020-07-01,Lilongwe river,23570,23.84157920134477,Malawi
2020-07-02,Lilongwe river,17722,22.030506623594874,Malawi
2020-07-03,Lilongwe river,23203,23.515718956099334,Malawi
2020-07-04,Lilongwe river,24384,13.06169889605023,Malawi
2020-07-05,Lilongwe river,21388,23.02645780753341,Malawi
2020-07-06,Lilongwe river,38010,21.561052180431115,Malawi
2020-07-07,Dwangwa river,22031,20.386898979516204,Malawi
2020-07-08,Lilongwe river,33125,20.680166316766496,Malawi
2020-07-09,Dwangwa river,19808,20.06668450896084,Malawi
2020-07-10,Lilongwe river,23277,21.613494738207088,Malawi
2020-07-11,Dwangwa river,22586,21.605097645506543,Malawi
2020-07-12,Lilongwe river,20363,23.216722380582866,Malawi
2020-07-13,Dwangwa river,22431,21.890751904018074,Malawi
2020-07-14,Lilongwe river,25476,22.68319211068464,Malawi
2020-07-15,Lilongwe river,22612,21.81979092539805,Malawi
2020-07-16,Lilongwe river,21642,20.938648030042145,Malawi
2020-07-17,Lilongwe river,22243,21.89812948021993,Malawi
2020-07-18,Dwangwa river,22978,20.359321815348203,Malawi
2020-07-19,Lilongwe river,24199,21.691307031450847,Malawi
2020-07-20,Dwangwa river,22028,20.578625788113346,Malawi
2020-07-21,Lilongwe river,19882,21.951771234569744,Malawi
2020-07-22,Dwangwa river,20554,22.957349459902535,Malawi
2020-07-23,Lilongwe river,26951,21.752333585503326,Malawi
2020-07-24,Dwangwa river,23238,21.430759249552164,Malawi
2020-07-25,Dwangwa river,23268,23.412900429868387,Malawi
2020-07-26,Dwangwa river,20203,21.27298434888508,Malawi
2020-07-27,Dwangwa river,21684,21.008420629995044,Malawi
2020-07-28,Lilongwe river,24480,23.199843923176214,Malawi
2020-07-29,Lilongwe river,22536,22.865125223174037,Malawi
2020-07-30,Dwangwa river,20399,21.951502934320157,Malawi
2020-07-31,Dwangwa river,22864,15.136619562084233,Malawi
2020-08-01,Dwangwa river,24602,23.199855391612825,Malawi
2020-08-02,Lilongwe river,21515,23.397165750606714,Malawi
2020-08-03,Lilongwe river,25538,22.546763165510747,Malawi
2020-08-04,Dwangwa river,19683,22.920003692636428,Malawi
2020-08-05,Dwangwa river,24876,22.13912437255137,Malawi
2020-08-06,Dwangwa river,22895,22.145440930898772,Malawi
2020-08-07,Lilongwe river,20647,23.538085065375043,Malawi
2020-08-08,Lilongwe river,26613,20.578272332758104,Malawi
2020-08-09,Dwangwa river,22661,22.458385223328545,Malawi
2020-08-10,Dwangwa river,20022,20.366818171772707,Malawi
2020-08-11,Dwangwa river,23173,22.603830294953394,Malawi
2020-08-12,Dwangwa river,25880,22.301902923582766,Malawi
2020-08-13,Dwangwa river,20639,20.72467709333716,Malawi
2020-08-14,Dwangwa river,25471,22.170636286616553,Malawi
2020-08-15,Dwangwa river,19061,20.061460526375683,Malawi
2020-08-16,Dwangwa river,22452,23.402761119285362,Malawi
2020-08-17,Dwangwa river,15566,11.832718175403699,Malawi
2020-08-18,Dwangwa river,23910,20.481502244853235,Malawi
2020-08-19,Dwangwa river,22408,23.397657904265095,Malawi
2020-08-20,Lilongwe river,24707,20.66794008199239,Malawi
2020-08-21,Dwangwa river,22308,20.569235792624163,Malawi
2020-08-22,Lilongwe river,22404,21.087660225254098,Malawi
2020-08-23,Dwangwa river,22944,22.61864096169224,Malawi
2020-08-24,Dwangwa river,22060,21.9286316984213,Malawi
2020-08-25,Dwangwa river,20870,22.981114466840783,Malawi
2020-08-26,Lilongwe river,20395,20.12994343491487,Malawi
2020-08-27,Dwangwa river,19980,20.686512641740343,Malawi
2020-08-28,Dwangwa river,23380,20.79794306434214,Malawi
2020-08-29,Lilongwe river,19312,8.687445316572369,Malawi
2020-08-30,Dwangwa river,21471,21.348289198367645,Malawi
2020-08-31,Lilongwe river,22863,21.258859151689858,Malawi
2020-09-01,Dwangwa river,25162,20.490389828549944,Malawi
2020-09-02,Lilongwe river,24882,23.46637295959936,Malawi
2020-09-03,Lilongwe river,23521,18.742643404876638,Malawi
2020-09-04,Dwangwa river,22332,22.316736586373537,Malawi
2020-09-05,Lilongwe river,23814,21.267264497436877,Malawi
2020-09-06,Lilongwe river,20889,22.2967320280774,Malawi
2020-09-07,Dwangwa river,23007,23.06934284461717,Malawi
2020-09-08,Dwangwa river,18779,20.49721493439368,Malawi
2020-09-09,Lilongwe river,24316,20.65205234146077,Malawi
2020-09-10,Lilongwe river,17616,19.420389461635718,Malawi
2020-09-11,Lilongwe river,21560,21.705375116161736,Malawi
2020-09-12,Dwangwa river,22732,23.04495007995427,Malawi
2020-09-13,Lilongwe river,19943,20.10383069217977,Malawi
2020-09-14,Lilongwe river,23076,22.238827023527772,Malawi
2020-09-15,Dwangwa river,18972,20.21305240605708,Malawi
2020-09-16,Lilongwe river,23981,23.9526279746877,Malawi
2020-09-17,Lilongwe river,21360,21.370784306701346,Malawi
2020-09-18,Dwangwa river,24195,21.51891275740631,Malawi
2020-09-19,Dwangwa river,22529,23.46728033198964,Malawi
2020-09-20,Lilongwe river,24510,23.501666926705703,Malawi
2020-09-21,Dwangwa river,26711,20.658487393888155,Malawi
2020-09-22,Dwangwa river,22533,21.41420559215502,Malawi
2020-09-23,Dwangwa river,16755,20.842727584926305,Malawi
2020-09-24,Dwangwa river,24317,20.50912883850078,Malawi
2020-09-25,Lilongwe river,33343,22.140708638772228,Malawi
2020-09-26,Lilongwe river,20811,20.055976095938913,Malawi
2020-09-27,Dwangwa river,22359,23.576007617346743,Malawi
2020-09-28,Dwangwa river,22081,23.498237002289073,Malawi
2020-09-29,Dwangwa river,23301,20.495753834783937,Malawi
2020-09-30,Dwangwa river,23386,23.039002416001743,Malawi
2020-10-01,Dwangwa river,25145,23.233481288639123,Malawi
2020-10-02,Lilongwe river,24374,21.470619287817343,Malawi
2020-10-03,Dwangwa river,21289,21.331322582147266,Malawi
2020-10-04,Lilongwe river,24148,22.625580950297877,Malawi
2020-10-05,Dwangwa river,25767,21.55947685904572,Malawi
2020-10-06,Lilongwe river,24155,20.305512954441095,Malawi
2020-10-07,Dwangwa river,20438,20.80489433454596,Malawi
2020-10-08,Lilongwe river,22561,20.68293153511059,Malawi
2020-10-09,Lilongwe river,18926,20.91293738404247,Malawi
2020-10-10,Dwangwa river,21676,20.37308320800269,Malawi
2020-10-11,Dwangwa river,19464,20.723269701944947,Malawi
2020-10-12,Lilongwe river,22837,16.43382523454744,Malawi
2020-10-13,Lilongwe river,20862,18.225588577037584,Malawi
2020-10-14,Lilongwe river,22407,23.833435221007782,Malawi
2020-10-15,Lilongwe river,23788,23.493800988565667,Malawi
2020-10-16,Lilongwe river,20760,23.95489156892835,Malawi
2020-10-17,Dwangwa river,26980,23.80744292798148,Malawi
2020-10-18,Dwangwa river,24446,21.904081549798722,Malawi
2020-10-19,Lilongwe river,19386,19.19988050720327,Malawi
2020-10-20,Dwangwa river,22552,22.584055687114944,Malawi
2020-10-21,Lilongwe river,17944,20.470068346072235,Malawi
2020-10-22,Dwangwa river,21370,21.705277126296515,Malawi
2020-10-23,Lilongwe river,20502,23.844847514001085,Malawi
2020-10-24,Dwangwa river,25349,14.580554639436732,Malawi
2020-10-25,Dwangwa river,22771,21.838188807111116,Malawi
2020-10-26,Dwangwa river,24548,20.392815304326366,Malawi
2020-10-27,Dwangwa river,22164,21.967401803846094,Malawi
2020-10-28,Dwangwa river,20569,21.66829305958317,Malawi
2020-10-29,Lilongwe river,20058,18.79890041660932,Malawi
2020-10-30,Lilongwe river,22968,22.12291519718049,Malawi
2020-10-31,Dwangwa river,22591,23.372588324554755,Malawi
2020-11-01,Dwangwa river,18382,19.563900619402222,Malawi
2020-11-02,Lilongwe river,20936,20.464269758161958,Malawi
2020-11-03,Dwangwa river,24792,20.628896994204176,Malawi
2020-11-04,Lilongwe river,23152,23.39493314459733,Malawi
2020-11-05,Lilongwe river,24375,21.317778935048654,Malawi
2020-11-06,Lilongwe river,22840,22.678091638001426,Malawi
2020-11-07,Lilongwe river,21639,22.08565861324195,Malawi
2020-11-08,Lilongwe river,21216,22.499270338819272,Malawi
2020-11-09,Dwangwa river,22530,23.10174058623324,Malawi
2020-11-10,Lilongwe river,23646,22.89376417756579,Malawi
2020-11-11,Lilongwe river,22151,23.6524013106311,Malawi
2020-11-12,Lilongwe river,22083,23.647941345534676,Malawi
2020-11-13,Dwangwa river,22702,21.49609718975001,Malawi
2020-11-14,Lilongwe river,24186,20.82015214622029,Malawi
2020-11-15,Lilongwe river,24688,23.542691256219506,Malawi
2020-11-16,Lilongwe river,21207,20.556261581073546,Malawi
2020-11-17,Dwangwa river,20728,22.466414966594964,Malawi
2020-11-18,Lilongwe river,21731,23.90620892847172,Malawi
2020-11-19,Dwangwa river,26308,23.339041750654097,Malawi
2020-11-20,Dwangwa river,22190,20.14451880898406,Malawi
2020-11-21,Lilongwe river,21722,21.711280243040505,Malawi
2020-11-22,Lilongwe river,24325,23.43554645207661,Malawi
2020-11-23,Dwangwa river,26530,14.85550331780842,Malawi
2020-11-24,Dwangwa river,21047,23.635730607216924,Malawi
2020-11-25,Lilongwe river,17877,21.746470700646444,Malawi
2020-11-26,Lilongwe river,24315,23.138095181262056,Malawi
2020-11-27,Dwangwa river,23769,22.132967768465495,Malawi
2020-11-28,Lilongwe river,19006,19.762817832793072,Malawi
2020-11-29,Lilongwe river,21965,23.473416495601906,Malawi
2020-11-30,Lilongwe river,21499,22.952119069699663,Malawi
2020-12-01,Lilongwe river,22053,20.78293578851409,Malawi
2020-12-02,Lilongwe river,20690,22.6472025284646,Malawi
2020-12-03,Lilongwe river,23718,22.18017541582311,Malawi
2020-12-04,Lilongwe river,20231,21.97338924292436,Malawi
2020-12-05,Lilongwe river,21685,15.946548695147158,Malawi
2020-12-06,Lilongwe river,23372,21.630573313413038,Malawi
2020-12-07,Lilongwe river,22331,21.11826870262933,Malawi
2020-12-08,Lilongwe river,22357,20.227274609394126,Malawi
2020-12-09,Dwangwa river,19829,18.328011342151857,Malawi
2020-12-10,Dwangwa river,23405,22.703959559647327,Malawi
2020-12-11,Dwangwa river,23726,23.079568091682116,Malawi
2020-12-12,Lilongwe river,26943,22.596687751242236,Malawi
2020-12-13,Lilongwe river,18713,19.732539430170817,Malawi
2020-12-14,Lilongwe river,24446,23.84668002639114,Malawi
2020-12-15,Lilongwe river,25686,21.398839096582726,Malawi
2020-12-16,Lilongwe river,20394,20.779866756672515,Malawi
2020-12-17,Lilongwe river,24239,22.37935706770702,Malawi
2020-12-18,Lilongwe river,22841,20.905313543703954,Malawi
2020-12-19,Dwangwa river,23932,20.322730793425603,Malawi
2020-12-20,Lilongwe river,23865,23.341249487774526,Malawi
2020-12-21,Lilongwe river,21371,22.598425767308747,Malawi
2020-12-22,Lilongwe river,26323,23.643216675228345,Malawi
2020-12-23,Lilongwe river,18928,18.545844518204085,Malawi
2020-12-24,Lilongwe river,22842,20.19258569879398,Malawi
2020-12-25,Lilongwe river,26103,21.334245544969285,Malawi
2020-12-26,Lilongwe river,21178,22.06572530637429,Malawi
2020-12-27,Dwangwa river,21092,23.592824894541586,Malawi
2020-12-28,Dwangwa river,23402,23.19049840785074,Malawi
2020-12-29,Lilongwe river,23592,23.305039031368462,Malawi
2020-12-30,Dwangwa river,20902,21.42847010103214,Malawi
2020-12-31,Lilongwe river,22205,23.951154331046023,Malawi
2021-01-01,Lilongwe river,20632,20.877787002920485,Malawi
2021-01-02,Dwangwa river,21833,23.397749471950803,Malawi
2021-01-03,Dwangwa river,24091,11.822201730288192,Malawi
2021-01-04,Lilongwe river,24570,20.422842961947662,Malawi
2021-01-05,Dwangwa river,22731,20.141509881571697,Malawi
2021-01-06,Dwangwa river,22879,21.331808182678973,Malawi
2021-01-07,Lilongwe river,26551,21.01590875129907,Malawi
2021-01-08,Dwangwa river,21282,21.99140942393648,Malawi
2021-01-09,Lilongwe river,24982,21.89067538570651,Malawi
2021-01-10,Dwangwa river,23624,21.178487222862778,Malawi
2021-01-11,Lilongwe river,23037,22.60789398729076,Malawi
2021-01-12,Lilongwe river,18981,20.153517369813972,Malawi
2021-01-13,Dwangwa river,38321,23.95565564940515,Malawi
2021-01-14,Dwangwa river,21877,21.783758002527716,Malawi
2021-01-15,Dwangwa river,22539,20.141045674113798,Malawi
2021-01-16,Lilongwe river,20609,20.320066433962488,Malawi
2021-01-17,Dwangwa river,19482,19.733583670061865,Malawi
2021-01-18,Lilongwe river,26326,16.64810431949003,Malawi
2021-01-19,Lilongwe river,22297,22.038679738633277,Malawi
2021-01-20,Lilongwe river,18813,19.509711599177084,Malawi
2021-01-21,Dwangwa river,22033,21.957819220754665,Malawi
2021-01-22,Dwangwa river,23101,20.161629197750983,Malawi
2021-01-23,Lilongwe river,21131,23.950901708968704,Malawi
2021-01-24,Dwangwa river,21312,21.877387931169615,Malawi
2021-01-25,Lilongwe river,21336,21.570219980445785,Malawi
2021-01-26,Dwangwa river,24611,21.500052782508053,Malawi
2021-01-27,Dwangwa river,23697,20.39037623124233,Malawi
2021-01-28,Dwangwa river,20898,23.074512765015605,Malawi
2021-01-29,Dwangwa river,20537,21.390653425822148,Malawi
2021-01-30,Lilongwe river,24794,21.413345942076365,Malawi
2021-01-31,Dwangwa river,22713,23.932342987081288,Malawi
2021-02-01,Dwangwa river,20162,22.51063380482525,Malawi
2021-02-02,Dwangwa river,24072,21.154014522673894,Malawi
2021-02-03,Lilongwe river,22789,23.33876380659051,Malawi
2021-02-04,Lilongwe river,23619,23.015077341015797,Malawi
2021-02-05,Lilongwe river,21607,21.425070119795627,Malawi
2021-02-06,Dwangwa river,21673,17.71773995723951,Malawi
2021-02-07,Lilongwe river,21623,23.835758665249855,Malawi
2021-02-08,Dwangwa river,23449,22.178067137102882,Malawi
2021-02-09,Dwangwa river,19585,21.940623649691613,Malawi
2021-02-10,Lilongwe river,24894,22.5555414761502,Malawi
2021-02-11,Dwangwa river,25022,22.948062172382137,Malawi
2021-02-12,Lilongwe river,17706,21.386022812243834,Malawi
2021-02-13,Lilongwe river,21739,20.095742466600377,Malawi
2021-02-14,Lilongwe river,20003,20.875005980676868,Malawi
2021-02-15,Dwangwa river,21313,21.6129673425902,Malawi
2021-02-16,Lilongwe river,22214,23.66412836558475,Malawi
2021-02-17,Lilongwe river,20458,23.005981408310593,Malawi
2021-02-18,Lilongwe river,33271,21.653984684599937,Malawi
2021-02-19,Dwangwa river,20426,22.733634986343233,Malawi
2021-02-20,Lilongwe river,23410,20.71790962157292,Malawi
2021-02-21,Dwangwa river,25166,20.61306072648316,Malawi
2021-02-22,Lilongwe river,20936,20.095878272363738,Malawi
2021-02-23,Lilongwe river,22468,21.682305337808828,Malawi
2021-02-24,Dwangwa river,21228,22.84798424187241,Malawi
2021-02-25,Dwangwa river,25433,20.008589331311445,Malawi
2021-02-26,Lilongwe river,21813,21.73813279245936,Malawi
2021-02-27,Dwangwa river,22106,22.902643859878054,Malawi
2021-02-28,Dwangwa river,18849,20.92126836131457,Malawi
2021-03-01,Lilongwe river,26244,23.59411501293891,Malawi
2021-03-02,Lilongwe river,21653,20.682912071596014,Malawi
2021-03-03,Lilongwe river,23130,20.264426551442526,Malawi
2021-03-04,Dwangwa river,21443,15.733424392321275,Malawi
2021-03-05,Dwangwa river,26990,23.36923270913594,Malawi
2021-03-06,Dwangwa river,23237,21.37839507068672,Malawi
2021-03-07,Dwangwa river,22906,23.398235344180705,Malawi
2021-03-08,Lilongwe river,20809,22.855644808233773,Malawi
2021-03-09,Dwangwa river,23199,20.50607124748197,Malawi
2021-03-10,Dwangwa river,21127,20.028203501833172,Malawi
2021-03-11,Dwangwa river,23431,23.304607298278206,Malawi
2021-03-12,Lilongwe river,19474,20.74803811076004,Malawi
2021-03-13,Dwangwa river,25982,22.039666325130504,Malawi
2021-03-14,Lilongwe river,23347,23.976743966224713,Malawi
2021-03-15,Dwangwa river,21831,23.217661475810768,Malawi
2021-03-16,Lilongwe river,24572,20.101500761979015,Malawi
2021-03-17,Lilongwe river,27707,21.658898991856727,Malawi
2021-03-18,Lilongwe river,22089,22.685436664284424,Malawi
2021-03-19,Dwangwa river,23940,22.820391179549155,Malawi
2021-03-20,Lilongwe river,24029,22.136156157450735,Malawi
2021-03-21,Dwangwa river,21124,21.450385714199353,Malawi
2021-03-22,Lilongwe river,20191,23.959100626425336,Malawi
2021-03-23,Lilongwe river,24944,23.818111833260463,Malawi
2021-03-24,Dwangwa river,28880,22.479940742700386,Malawi
2021-03-25,Lilongwe river,20831,22.746700246413834,Malawi
